Frame id,Time(s),Velocity (x),Velocity(y),Velocity(z),Velocity,Throttle,Steer,Brake,Handbrake,Reverse,Manual Gear Shift,Gear,Image Path
31,16.336366891860962,-7.422780990600586,2.383992910385132,2.5644301786087453e-05,7.796223433935537,0.8500000238418579,-0.0191820729523897,0.0,False,False,False,2,G:/carla_data_T4/CCW2/31.png
32,16.857043981552124,-7.309693336486816,2.564414501190185,-2.1438598196255043e-05,7.746472642942328,0.4350633919239044,-0.0271060150116682,0.0,False,False,False,2,G:/carla_data_T4/CCW2/32.png
33,17.35949730873108,-8.125689506530762,2.897490739822388,-3.729343370650895e-05,8.626835024810166,0.474742978811264,0.0004970483714714,0.0,False,False,False,2,G:/carla_data_T4/CCW2/33.png
34,17.864559650421143,-6.900123596191406,2.7127959728240967,-2.155303945983178e-06,7.414240866932548,0.8500000238418579,-5.681463517248631e-05,0.0,False,False,False,2,G:/carla_data_T4/CCW2/34.png
35,18.38390207290649,-7.72374963760376,3.3304708003997803,2.889156348828692e-05,8.411203494003368,0.0,-0.0076338839717209,0.4535731077194214,False,False,False,2,G:/carla_data_T4/CCW2/35.png
36,18.89958143234253,-7.221994876861572,3.368194818496704,1.1191367775609253e-05,7.968810848356742,0.8500000238418579,-0.0168940834701061,0.0,False,False,False,2,G:/carla_data_T4/CCW2/36.png
37,19.40126943588257,-6.853468418121338,3.398958683013916,-3.887176353600808e-05,7.650029378279099,0.4876354336738586,-0.0364022813737392,0.0,False,False,False,2,G:/carla_data_T4/CCW2/37.png
38,19.921945095062256,-7.6897430419921875,3.879751205444336,-3.317833034088835e-05,8.613049255003412,0.0105410031974315,0.0,0.0,False,False,False,2,G:/carla_data_T4/CCW2/38.png
39,20.428794622421265,-6.529543876647949,3.5793583393096924,1.5363692000391893e-05,7.4462574061398525,0.8500000238418579,-0.0025193931069225,0.0,False,False,False,2,G:/carla_data_T4/CCW2/39.png
40,20.939234733581543,-7.249290466308594,4.280734539031982,4.241943315719254e-05,8.41884199046243,0.0,-0.0106266094371676,0.6257126927375793,False,False,False,2,G:/carla_data_T4/CCW2/40.png
41,21.444197177886963,-6.614282608032227,4.161088943481445,2.264976501464844e-05,7.814307110358162,0.8500000238418579,-0.0248353499919176,0.0,False,False,False,2,G:/carla_data_T4/CCW2/41.png
42,21.95478343963623,-6.539414405822754,4.293298721313477,-1.0166168067371473e-05,7.822809896809295,0.0,-0.0490459389984607,0.2289601862430572,False,False,False,2,G:/carla_data_T4/CCW2/42.png
43,22.463634252548218,-6.916186809539795,4.660795211791992,-9.632110050006304e-06,8.340063068754828,0.6357971429824829,-0.0003859988064505,0.0,False,False,False,2,G:/carla_data_T4/CCW2/43.png
44,22.978312253952023,-6.05469274520874,4.367425918579102,-5.4740903578931466e-06,7.465501550009204,0.5969898700714111,-0.0014723206404596,0.0,False,False,False,2,G:/carla_data_T4/CCW2/44.png
45,23.489994764328003,-6.85127592086792,5.271017551422119,-1.058578504853358e-06,8.644281796150894,0.0,-0.0052546472288668,0.4688500165939331,False,False,False,2,G:/carla_data_T4/CCW2/45.png
46,24.000120401382446,-5.885334968566895,4.7974534034729,1.2545585377665702e-05,7.592939276122745,0.8500000238418579,-0.0251074284315109,0.0,False,False,False,2,G:/carla_data_T4/CCW2/46.png
47,24.516261339187626,-6.104855060577393,5.1367292404174805,2.1338462829589844e-05,7.978423566123365,0.0,-0.0504100359976291,0.290150374174118,False,False,False,2,G:/carla_data_T4/CCW2/47.png
48,25.020769834518436,-6.190010070800781,5.407014846801758,4.234314019413432e-06,8.219004454930516,0.7621975541114807,0.0005462721455842,0.0,False,False,False,2,G:/carla_data_T4/CCW2/48.png
49,25.53944945335388,-5.487552165985107,5.106308937072754,-4.448890649655368e-06,7.495840162067006,0.8340436220169067,0.0020266543142497,0.0,False,False,False,2,G:/carla_data_T4/CCW2/49.png
50,26.05612683296204,-6.201693058013916,6.164788722991943,-3.780841871048324e-05,8.744462063865113,0.0,-0.0106960330158472,0.3311134576797485,False,False,False,2,G:/carla_data_T4/CCW2/50.png
51,26.55818200111389,-5.13203239440918,5.383000373840332,-8.77380352903856e-06,7.437368454104405,0.8500000238418579,-0.0368288680911064,0.0,False,False,False,2,G:/carla_data_T4/CCW2/51.png
52,27.06794166564941,-5.682185649871826,6.175774574279785,3.024578109034337e-05,8.392104941720211,0.0,-0.0472754687070846,0.699999988079071,False,False,False,2,G:/carla_data_T4/CCW2/52.png
53,27.583191394805908,-5.207739353179932,5.83233118057251,3.372192441020161e-05,7.818992017624422,0.8500000238418579,0.0006575331790372,0.0,False,False,False,2,G:/carla_data_T4/CCW2/53.png
54,28.089385986328125,-5.497561454772949,6.6061859130859375,5.052089545642957e-05,8.594467654823811,0.8500000238418579,-0.0005282142665237,0.0,False,False,False,2,G:/carla_data_T4/CCW2/54.png
55,28.60657238960266,-6.548965930938721,8.390646934509277,-6.321907130768523e-05,10.6438672834728,0.8500000238418579,-0.0070273103192448,0.0,False,False,False,3,G:/carla_data_T4/CCW2/55.png
56,29.12561559677124,-7.554996967315674,10.361964225769045,1.854896436270792e-05,12.82373899424854,0.8500000238418579,-0.0056626256555318,0.0,False,False,False,3,G:/carla_data_T4/CCW2/56.png
57,29.642624139785767,-8.200063705444336,12.336806297302246,-1.2874603271484377e-05,14.813434253766667,0.8500000238418579,-0.0366555973887443,0.0,False,False,False,3,G:/carla_data_T4/CCW2/57.png
58,30.165302753448486,-8.432855606079102,14.07772159576416,-4.653930591302924e-05,16.41021934658371,0.8500000238418579,-0.0159749127924442,0.0,False,False,False,4,G:/carla_data_T4/CCW2/58.png
59,30.68179988861084,-8.476325035095215,15.871935844421388,-9.790420153876768e-05,17.993510873634293,0.8500000238418579,-0.0345742739737033,0.0,False,False,False,4,G:/carla_data_T4/CCW2/59.png
60,31.190502405166622,-7.948162078857422,17.838855743408203,-7.413863932015374e-05,19.529415113397828,0.8500000238418579,-0.019163891673088,0.0,False,False,False,4,G:/carla_data_T4/CCW2/60.png
61,31.70508861541748,-7.283959865570068,19.40134048461914,2.837657848431263e-05,20.72361174902103,0.8500000238418579,-0.0209118574857711,0.0,False,False,False,5,G:/carla_data_T4/CCW2/61.png
62,32.22777581214905,-6.45023775100708,20.80795288085937,-9.944438352249564e-05,21.784776109624584,0.8500000238418579,-0.0210816338658332,0.0,False,False,False,5,G:/carla_data_T4/CCW2/62.png
63,32.74390983581543,-5.160824298858643,22.22053337097168,-8.043288835324347e-05,22.811975160880426,0.8500000238418579,-0.0194372609257698,0.0,False,False,False,5,G:/carla_data_T4/CCW2/63.png
64,33.26251792907715,-3.673094511032105,23.55160522460937,-2.9458999051712453e-05,23.836311206721764,0.8500000238418579,-0.0184177309274673,0.0,False,False,False,5,G:/carla_data_T4/CCW2/64.png
65,33.84589624404907,-1.7553281784057615,24.52082252502441,9.003162267617881e-05,24.58357000774614,0.3807434439659118,-0.0201066825538873,0.0,False,False,False,5,G:/carla_data_T4/CCW2/65.png
66,34.36784386634827,-0.0069663631729781,24.357711791992188,0.0001134681660914,24.357712788454627,0.4670225977897644,-0.0092085395008325,0.0,False,False,False,5,G:/carla_data_T4/CCW2/66.png
67,34.8832426071167,0.4152686893939972,24.401302337646484,0.0001827335363486,24.40483566613417,0.4942789077758789,0.0083193099126219,0.0,False,False,False,5,G:/carla_data_T4/CCW2/67.png
68,35.3889274597168,0.015167555771768,24.410194396972656,-2.295017111464404e-05,24.41019910925083,0.4678753316402435,-0.0026012684684246,0.0,False,False,False,5,G:/carla_data_T4/CCW2/68.png
69,35.91111350059509,0.0723723024129867,24.402273178100582,-9.965896197172697e-07,24.402380498812096,0.4789131879806518,-0.0004267680924385,0.0,False,False,False,5,G:/carla_data_T4/CCW2/69.png
70,36.42182445526123,0.115886352956295,24.4057731628418,-1.6212462696785224e-06,24.406048293873653,0.4753572642803192,0.0004560126690194,0.0,False,False,False,5,G:/carla_data_T4/CCW2/70.png
71,36.9313108921051,0.0926309153437614,24.404829025268555,-1.306533818024036e-06,24.405004819484663,0.4760113954544067,0.0,0.0,False,False,False,5,G:/carla_data_T4/CCW2/71.png
72,37.447569608688354,0.0875674411654472,24.40500831604004,-1.6021728015402914e-06,24.40516541559877,0.4760371148586273,0.0,0.0,False,False,False,5,G:/carla_data_T4/CCW2/72.png
73,37.95749044418335,0.0947640240192413,24.40499496459961,-8.583068478174027e-08,24.405178947149324,0.4759674668312073,-0.0003078351728618,0.0,False,False,False,5,G:/carla_data_T4/CCW2/73.png
74,38.48016357421875,0.1002647504210472,24.40494537353516,5.81741346650233e-07,24.40515133543352,0.4760085344314575,0.0,0.0,False,False,False,5,G:/carla_data_T4/CCW2/74.png
75,38.99535512924194,0.0983097627758979,24.404985427856445,4.911422593067982e-07,24.405183435969963,0.4759688973426819,0.0,0.0,False,False,False,5,G:/carla_data_T4/CCW2/75.png
76,39.506492614746094,0.0972326248884201,24.404979705810547,-1.6880035218491685e-06,24.405173398776952,0.4759795665740967,0.0,0.0,False,False,False,5,G:/carla_data_T4/CCW2/76.png
77,40.01360392570496,0.0971700847148895,24.40497589111328,-1.521110448265972e-06,24.405169335023803,0.4759887158870697,0.0,0.0,False,False,False,5,G:/carla_data_T4/CCW2/77.png
78,40.53079152107239,0.0971734970808029,24.40497589111328,-7.24792471373803e-07,24.40516934861047,0.4759826362133026,0.0,0.0,False,False,False,5,G:/carla_data_T4/CCW2/78.png
79,41.03443503379822,0.0951820090413093,24.40498924255371,-9.536742595628313e-08,24.4051748517401,0.4759795665740967,0.0,0.0,False,False,False,5,G:/carla_data_T4/CCW2/79.png
80,41.547497272491455,0.0935335978865623,24.404993057250977,-1.8262862795381809e-06,24.40517229315141,0.475984126329422,-0.0003078351728618,0.0,False,False,False,5,G:/carla_data_T4/CCW2/80.png
81,42.04937791824341,0.0940162912011146,24.40498733520508,-1.1873245284732548e-06,24.40516842585875,0.4759826362133026,0.0,0.0,False,False,False,5,G:/carla_data_T4/CCW2/81.png
82,42.55706191062927,0.0942153334617614,24.40498733520508,-9.059905892172537e-08,24.405169193443008,0.475984126329422,0.0,0.0,False,False,False,5,G:/carla_data_T4/CCW2/82.png
83,43.07574105262756,0.0951477587223053,24.40498924255371,-2.0980834847250665e-07,24.405174718185325,0.4759826362133026,-0.0003078351728618,0.0,False,False,False,5,G:/carla_data_T4/CCW2/83.png
84,43.59476351737976,0.0996436551213264,24.40496253967285,4.7683714754498405e-09,24.40516595765825,0.4759857356548309,0.0,0.0,False,False,False,5,G:/carla_data_T4/CCW2/84.png
85,44.106056690216064,0.1012829169631004,24.40496063232422,1.621246354943651e-07,24.405170798307548,0.4759917259216308,-0.0004353447002358,0.0,False,False,False,5,G:/carla_data_T4/CCW2/85.png
86,44.62024784088135,0.1205413863062858,24.40486717224121,-2.422332727292087e-06,24.40516486157296,0.4759765863418579,8.781160431681201e-05,0.0,False,False,False,5,G:/carla_data_T4/CCW2/86.png
87,45.13044357299805,0.1280647069215774,24.40483856201172,1.878738316918316e-06,24.405174570304077,0.4759826064109802,0.0,0.0,False,False,False,5,G:/carla_data_T4/CCW2/87.png
88,45.64537477493286,0.1284935474395752,24.404829025268555,1.9216536202293355e-06,24.40516728777592,0.4759840965270996,0.0,0.0,False,False,False,5,G:/carla_data_T4/CCW2/88.png
89,46.162994146347046,0.1249194666743278,24.404842376708984,-2.7656554379973386e-07,24.405162083157016,0.4759856760501861,0.0002200235903728,0.0,False,False,False,5,G:/carla_data_T4/CCW2/89.png
90,46.66688561439514,0.1196849420666694,24.40488624572754,-1.201629629576928e-06,24.405179719728764,0.4759795069694519,0.0,0.0,False,False,False,5,G:/carla_data_T4/CCW2/90.png
91,47.16805791854858,0.1189930289983749,24.40487670898437,1.306533818024036e-06,24.40516679971026,0.4759856462478637,0.0,0.0,False,False,False,5,G:/carla_data_T4/CCW2/91.png
92,47.67218899726868,0.118988499045372,24.40488052368164,1.3542174883696134e-06,24.405170592275777,0.4759826362133026,0.0,0.0,False,False,False,5,G:/carla_data_T4/CCW2/92.png
93,48.18187212944031,0.1189959049224853,24.40487670898437,1.2588500339916209e-06,24.40516681373266,0.4759826362133026,0.0,0.0,False,False,False,5,G:/carla_data_T4/CCW2/93.png
94,48.68807601928711,0.1246145665645599,24.40485954284668,-1.3875960576115176e-06,24.40517769032376,0.4759795665740967,0.0,0.0,False,False,False,5,G:/carla_data_T4/CCW2/94.png
95,49.204752922058105,0.1276683360338211,24.40483665466309,-1.0824203400261467e-06,24.405170586267445,0.4759826362133026,0.0,0.0,False,False,False,5,G:/carla_data_T4/CCW2/95.png
96,49.71376895904541,0.1278287023305893,24.40483283996582,-7.629394360719743e-08,24.40516761105757,0.4759840965270996,0.0,0.0,False,False,False,5,G:/carla_data_T4/CCW2/96.png
97,50.21904158592224,0.1252433806657791,24.40485000610352,2.002715973503655e-06,24.40517137257625,0.4759795367717743,0.0,0.0,False,False,False,5,G:/carla_data_T4/CCW2/97.png
98,50.72723364830017,0.1246948316693306,24.404848098754883,5.626678216685832e-07,24.40516665635261,0.4759856462478637,0.0,0.0,False,False,False,5,G:/carla_data_T4/CCW2/98.png
99,51.249948263168335,0.1222949251532554,24.404865264892575,-3.8146971803598724e-08,24.405171678279142,0.475981056690216,0.0,0.0,False,False,False,5,G:/carla_data_T4/CCW2/99.png
100,51.75765466690064,0.1215545833110809,24.404865264892575,7.24792471373803e-07,24.405167979636705,0.475984126329422,0.0,0.0,False,False,False,5,G:/carla_data_T4/CCW2/100.png
101,52.2598729133606,0.0630893185734748,24.40494537353516,-2.1266937437758315e-06,24.405026919619605,0.4760456383228302,0.0032352060079574,0.0,False,False,False,5,G:/carla_data_T4/CCW2/101.png
102,52.767624378204346,-0.8779962062835693,24.37711334228516,-0.0001631259947316,24.392919715923213,0.4813065230846405,0.024650314822793,0.0,False,False,False,5,G:/carla_data_T4/CCW2/102.png
103,53.26931381225586,-2.6472129821777344,24.236085891723636,-0.0001163673368864,24.3802296120762,0.4963943362236023,0.0150889530777931,0.0,False,False,False,5,G:/carla_data_T4/CCW2/103.png
104,53.782915353775024,-4.340417385101318,24.001049041748047,7.60841357987374e-05,24.390358303786225,0.4892027378082275,0.0116263506934046,0.0,False,False,False,5,G:/carla_data_T4/CCW2/104.png
105,54.29272484779358,-5.759318828582764,23.70314598083496,9.188652256852947e-06,24.39280391341112,0.484977126121521,0.0208967067301273,0.0,False,False,False,5,G:/carla_data_T4/CCW2/105.png
106,54.79992175102234,-7.316657066345215,23.26322364807129,-4.582405017572455e-05,24.3866981186216,0.4906940758228302,0.0133196245878934,0.0,False,False,False,5,G:/carla_data_T4/CCW2/106.png
107,55.31284689903259,-8.761679649353027,22.76408576965332,3.73458860849496e-05,24.39201982631645,0.4868376851081848,0.0201619565486907,0.0,False,False,False,5,G:/carla_data_T4/CCW2/107.png
108,55.82903575897217,-10.197057723999023,22.15605926513672,-1.990318196476437e-05,24.3899763916904,0.4874460101127624,0.0158022511750459,0.0,False,False,False,5,G:/carla_data_T4/CCW2/108.png
109,56.330724239349365,-11.58877182006836,21.45858764648437,-2.534866325731855e-05,24.387919470100456,0.4893892109394073,0.0206061899662017,0.0,False,False,False,5,G:/carla_data_T4/CCW2/109.png
110,56.84446287155152,-12.990153312683104,20.64340209960937,2.4704932002350688e-05,24.390451683676933,0.4883625209331512,0.0144318677484989,0.0,False,False,False,5,G:/carla_data_T4/CCW2/110.png
111,57.36516737937927,-14.300114631652832,19.757463455200195,-2.9759406970697452e-05,24.389560075222107,0.4874255359172821,0.0206394623965024,0.0,False,False,False,5,G:/carla_data_T4/CCW2/111.png
112,57.88284373283386,-15.538984298706056,18.799747467041016,1.182556115963962e-05,24.39037797698281,0.4883418977260589,0.0134086310863494,0.0,False,False,False,5,G:/carla_data_T4/CCW2/112.png
113,58.38895082473755,-16.729528427124023,17.746192932128906,-3.6401746910996735e-05,24.388613838830977,0.4886257648468017,0.0154330190271139,0.0,False,False,False,5,G:/carla_data_T4/CCW2/113.png
114,58.90724730491638,-17.841917037963867,16.630949020385742,3.426551847951487e-05,24.391032551112488,0.4882955253124237,0.0133061623200774,0.0,False,False,False,5,G:/carla_data_T4/CCW2/114.png
115,59.41194987297058,-18.855487823486328,15.470568656921388,-2.5320052372990176e-05,24.389914219422764,0.4876357018947601,0.0155797218903899,0.0,False,False,False,5,G:/carla_data_T4/CCW2/115.png
116,59.92366313934326,-19.83022117614746,14.19675636291504,-2.3221969968290068e-05,24.38822591176806,0.4891130328178406,0.0203788001090288,0.0,False,False,False,5,G:/carla_data_T4/CCW2/116.png
117,60.44134140014648,-20.71787643432617,12.87149429321289,3.057003050344065e-05,24.39069021756363,0.4882306158542633,0.0124210938811302,0.0,False,False,False,5,G:/carla_data_T4/CCW2/117.png
118,60.95402312278748,-21.48158073425293,11.552287101745604,-5.5503842304460704e-06,24.390851730175708,0.486873060464859,0.0202918481081724,0.0,False,False,False,5,G:/carla_data_T4/CCW2/118.png
119,61.462233543396,-22.17339324951172,10.157906532287598,-1.1539458682818804e-05,24.389391819320057,0.4883723258972168,0.0155731486156582,0.0,False,False,False,5,G:/carla_data_T4/CCW2/119.png
120,61.97361278533936,-22.79820442199707,8.661126136779785,-2.8924941943841983e-05,24.387973077425137,0.4893037378787994,0.0154215143993496,0.0,False,False,False,5,G:/carla_data_T4/CCW2/120.png
121,62.477135181427,-23.29878807067871,7.218497276306152,3.423690577619709e-05,24.39139660805859,0.4876866936683655,0.0126318167895078,0.0,False,False,False,5,G:/carla_data_T4/CCW2/121.png
122,62.98584127426148,-23.70666885375977,5.728951930999756,-3.0260085623012856e-05,24.38907620986176,0.4879298508167267,0.0194891449064016,0.0,False,False,False,5,G:/carla_data_T4/CCW2/122.png
123,63.503538370132446,-24.03091812133789,4.170199394226074,1.7490387108409777e-05,24.390071519828624,0.4887937307357788,0.0136913005262613,0.0,False,False,False,5,G:/carla_data_T4/CCW2/123.png
124,64.01617431640625,-24.24889373779297,2.6264333724975586,7.810592251189519e-06,24.39071544188495,0.4876361489295959,0.0187325160950422,0.0,False,False,False,5,G:/carla_data_T4/CCW2/124.png
125,64.53716468811035,-24.368061065673828,1.00884211063385,-1.906394936668221e-05,24.38893524746335,0.4887459576129913,0.0180081706494092,0.0,False,False,False,5,G:/carla_data_T4/CCW2/125.png
126,65.05288553237915,-24.4021110534668,-0.112239271402359,0.000219635956455,24.402369179405746,0.4830100238323211,-0.0023523473646491,0.0,False,False,False,5,G:/carla_data_T4/CCW2/126.png
127,65.57059502601624,-24.40657997131348,-0.0336926095187664,3.9100646631595737e-07,24.40660322716081,0.4739605188369751,-0.0025488035753369,0.0,False,False,False,5,G:/carla_data_T4/CCW2/127.png
128,66.07627987861633,-24.40401077270508,0.1480351388454437,-5.674361887031409e-07,24.404459760392957,0.4767114222049713,0.0011816436890512,0.0,False,False,False,5,G:/carla_data_T4/CCW2/128.png
129,66.59595608711243,-24.4051513671875,0.0948570221662521,7.343292054429185e-07,24.405335709839942,0.4758660197257995,0.0002389919827692,0.0,False,False,False,5,G:/carla_data_T4/CCW2/129.png
130,67.10763883590698,-24.40503692626953,0.0752717703580856,1.220703097715159e-06,24.40515300529775,0.4759874045848846,-0.0003475331177469,0.0,False,False,False,5,G:/carla_data_T4/CCW2/130.png
131,67.61481881141663,-24.40501594543457,0.0858793929219245,2.326965386600932e-06,24.40516704648935,0.4759886860847473,0.0,0.0,False,False,False,5,G:/carla_data_T4/CCW2/131.png
132,68.12184429168701,-24.40499496459961,0.090013787150383,1.3399123872659402e-06,24.405160964517552,0.4759917855262756,0.0,0.0,False,False,False,5,G:/carla_data_T4/CCW2/132.png
133,68.62804222106934,-24.40499687194824,0.090232029557228,1.716613724056515e-06,24.405163677774517,0.4759887158870697,0.0,0.0,False,False,False,5,G:/carla_data_T4/CCW2/133.png
134,69.13272476196289,-24.405006408691406,0.0921050831675529,1.4972686130931834e-06,24.40518021147593,0.4759765267372131,0.0,0.0,False,False,False,5,G:/carla_data_T4/CCW2/134.png
135,69.6554217338562,-24.404970169067383,0.0579113028943538,3.385543720924034e-07,24.40503887872486,0.4759887456893921,0.0092441067099571,0.0,False,False,False,5,G:/carla_data_T4/CCW2/135.png
136,70.16312503814697,-24.38106155395508,-0.7989215850830078,-0.0001538372016511,24.394147622340157,0.4804456233978271,0.0206055995076894,0.0,False,False,False,5,G:/carla_data_T4/CCW2/136.png
137,70.67583060264587,-24.223051071166992,-2.7120580673217773,-0.0002037048252532,24.37440178134399,0.4990190863609314,0.0236467290669679,0.0,False,False,False,5,G:/carla_data_T4/CCW2/137.png
138,71.19337892532349,-23.94925308227539,-4.596153259277344,8.445262938039377e-05,24.386294265196906,0.4935616552829742,0.0138031067326664,0.0,False,False,False,5,G:/carla_data_T4/CCW2/138.png
139,71.70106315612793,-23.570785522460938,-6.260493755340576,4.758834620588459e-06,24.388023950425648,0.4889334738254547,0.016331223770976,0.0,False,False,False,5,G:/carla_data_T4/CCW2/139.png
140,72.21174550056458,-23.081764221191406,-7.870448589324951,4.787445050169481e-06,24.38671360720632,0.4910462200641632,0.0153115922585129,0.0,False,False,False,5,G:/carla_data_T4/CCW2/140.png
141,72.7314612865448,-22.440248489379883,-9.544939994812012,-2.3078917365637608e-05,24.385869510235032,0.4910118579864502,0.0178195219486951,0.0,False,False,False,5,G:/carla_data_T4/CCW2/141.png
142,73.23218274116516,-21.725194931030277,-11.076078414916992,1.964569128176663e-05,24.38572549351443,0.4922270774841308,0.0137996869161725,0.0,False,False,False,5,G:/carla_data_T4/CCW2/142.png
143,73.73586797714233,-20.897558212280277,-12.571520805358888,-3.147125084979052e-07,24.387518828187797,0.4899425208568573,0.0166703071445226,0.0,False,False,False,5,G:/carla_data_T4/CCW2/143.png
